DATE,IVIX,GVIX,GV-Spread
2018/08/06,31.640452273678793,31.650370136327567,9.917862648773479e-3
2018/08/07,31.91935538409025,31.916529593165283,-2.825790924966043e-3
2018/08/08,32.196030919966276,32.180679614976384,-1.53513049898919e-2
2018/08/09,32.47033129128754,32.44267000798515,-2.7661283302393258e-2
2018/08/10,32.741823531690116,32.70205551323515,-3.976801845496425e-2
2018/08/13,33.5450199871277,33.47004549321679,-7.497449391091493e-2
2018/08/14,33.80873239953917,33.72237834273991,-8.635405679925867e-2
2018/08/15,34.07036593486703,33.97279884408831,-9.756709077871761e-2
2018/08/16,34.32943093605132,34.22081786127423,-0.10861307477708948
2018/08/17,34.586682218466066,34.46717909245857,-0.11950312600749413
2018/08/20,35.3472572050145,35.19597740631681,-0.15127979869769348
2018/08/21,35.5972533724264,35.43566375635855,-0.16158961606785027
2018/08/22,36.29388027814381,36.057834911991065,-0.2360453661527444
2018/08/23,36.449193171486975,36.21626451576797,-0.23292865571900734
2018/08/24,36.60335509527617,36.37351436020025,-0.22984073507592484
2018/08/27,37.061742638644525,36.840983968353044,-0.220758670291481
2018/08/28,37.21309438742211,36.99530454771381,-0.21778983970830268
2018/08/29,37.36361699683112,37.148768207114806,-0.2148487897163136
2018/08/30,37.51339720992558,37.30146181028074,-0.21193539964483676
2018/08/31,37.66277652519327,37.45372580049867,-0.20905072469460606
2018/09/03,38.10724445365927,37.90668614508797,-0.20055830857130275
2018/09/04,38.25398702920736,38.0562079228524,-0.19777910635495743
2018/09/05,38.40008073538128,38.20505336656563,-0.19502736881565141
2018/09/06,38.545909578792056,38.3536098927227,-0.19229968606935444
2018/09/07,38.69181419424781,38.50221611858772,-0.18959807566009346
2018/09/10,39.12399056666619,38.94236284432265,-0.18162772234353497
2018/09/11,39.267149768842984,39.088133484899,-0.17901628394398728
2018/09/12,39.40945791207119,39.23303065957162,-0.1764272524995718
2018/09/13,39.55121803431947,39.37735817926825,-0.17385985505121937
2018/09/14,39.69221558091371,39.52090088586742,-0.17131469504629138
2018/09/17,40.112804564268515,39.94900290437082,-0.16380165989769324
2018/09/18,40.252081642627175,40.09074323417208,-0.1613384084550944
2018/09/19,40.39072735526968,40.23183330160876,-0.1588940536609229
2018/09/20,40.52879987820302,40.37233023945011,-0.15646963875290965
2018/09/21,40.666583330706764,40.512520233711534,-0.15406309699523035
2018/09/25,41.21304084356491,41.06841784106575,-0.14462300249915927
2018/09/26,,,
2018/09/27,,,
2018/09/28,,,
2018/10/08,,,
2018/10/09,,,
2018/10/10,,,
2018/10/11,,,
2018/10/12,,,
2018/10/15,,,
2018/10/16,,,
2018/10/17,,,
2018/10/18,,,
2018/10/19,,,
2018/10/22,,,
2018/10/23,,,
2018/10/24,,,
2018/10/25,,,
2018/10/26,,,
2018/10/29,,,
2018/10/30,,,
2018/10/31,,,
2018/11/01,,,
2018/11/02,,,
2018/11/05,,,
2018/11/06,,,
2018/11/07,,,
2018/11/08,,,
2018/11/09,,,
2018/11/12,,,
2018/11/13,,,
2018/11/14,,,
2018/11/15,,,
2018/11/16,,,
2018/11/19,,,
2018/11/20,,,
2018/11/21,,,
2018/11/22,,,
2018/11/23,,,
2018/11/26,,,
2018/11/27,,,
2018/11/28,,,
2018/11/29,,,
2018/11/30,,,
2018/12/03,,,
2018/12/04,,,
2018/12/05,,,
2018/12/06,,,
2018/12/07,,,
2018/12/10,,,
2018/12/11,,,
2018/12/12,,,
2018/12/13,,,
2018/12/14,,,
2018/12/17,,,
2018/12/18,,,
2018/12/19,,,
2018/12/20,,,
2018/12/21,,,
2018/12/24,,,
2018/12/25,,,
2018/12/26,23.356213200119626,23.29736129307105,-5.8851907048577345e-2
2018/12/27,22.96963455078538,22.94196070284318,-2.767384794220007e-2
2018/12/28,22.723298428627132,22.705292112516812,-1.8006316110319887e-2
2019/01/02,22.49798466949604,22.447559901076914,-5.042476841912702e-2
2019/01/03,22.188044671012655,22.185712260411446,-2.332410601209034e-3
2019/01/04,21.4667280812091,21.51327883400018,4.655075279107734e-2
2019/01/07,21.886152213631036,21.92830231001887,4.2150096387835845e-2
2019/01/08,20.916797019320708,20.94603072172653,2.9233702405822015e-2
2019/01/09,19.15437980216548,19.210520854405004,5.6141052239524925e-2
2019/01/10,18.93743110845894,18.986582751791442,4.915164333250033e-2
2019/01/11,18.317063918372774,18.384527615578797,6.746369720602274e-2
2019/01/14,18.73186724233192,18.783220707568418,5.135346523649886e-2
2019/01/15,17.904892548875505,17.97335225193482,6.845970305931459e-2
2019/01/16,16.89826319389973,16.959367258072337,6.110406417260705e-2
2019/01/17,17.463676303368008,17.53142930236531,6.775299899730314e-2
2019/01/18,17.888472224013622,17.972693603037442,8.422137902381976e-2
2019/01/21,19.2343737943833,19.351981165735417,0.1176073713521184
2019/01/22,17.643936984086732,17.707806167475397,6.386918338866465e-2
2019/01/23,16.58692915178882,16.646940085550785,6.0010933761965646e-2
2019/01/24,14.981795153962524,15.019864546701426,3.806939273890109e-2
2019/01/25,15.008365577887156,15.083021284635386,7.465570674822963e-2
2019/01/28,16.786471508251893,16.859277042119917,7.280553386802424e-2
2019/01/29,18.13469673910381,18.23846592291811,0.10376918381430045
2019/01/30,18.75490334949177,18.83415761672952,7.925426723775075e-2
2019/01/31,18.57037656223833,18.65835001880027,8.797345656194011e-2
2019/02/01,18.98460495873738,19.10218153882281,0.11757658008543004
2019/02/11,19.370829786142114,19.47031065254893,9.948086640681453e-2
2019/02/12,18.950609350385403,19.055489026435797,0.10487967605039472
2019/02/13,20.304952825701463,20.461651899208256,0.15669907350679324
2019/02/14,21.459556625950444,21.595748420296783,0.1361917943463382
2019/02/15,20.821221474129466,20.89085593834748,6.963446421801578e-2
2019/02/18,21.82898641464475,21.961318698018466,0.13233228337371727
2019/02/19,22.89570629643298,23.01497744196038,0.11927114552739937
2019/02/20,23.36117645581207,23.497564181910835,0.13638772609876426
2019/02/21,22.865301826156063,22.992110665927527,0.1268088397714635
2019/02/22,22.228938594496945,22.41000399519231,0.18106540069536337
2019/02/25,25.252471930261294,26.204239034422415,0.9517671041611209
2019/02/26,31.21204601988481,31.47501479946117,0.26296877957636156
2019/02/27,30.95193225143415,31.15262383814652,0.2006915867123702
2019/02/28,28.62660575667509,28.701776486162984,7.517072948789405e-2
2019/03/01,27.495259332035292,27.702179414967183,0.2069200829318909
2019/03/04,29.797425880398272,30.039713313894477,0.2422874334962053
2019/03/05,30.619025878554623,30.8403763888482,0.22135051029357555
2019/03/06,31.61448597811371,31.813471442047486,0.19898546393377714
2019/03/07,32.8412390970707,32.93229320656389,9.105410949319293e-2
2019/03/08,33.13008675156209,33.05672113641756,-7.336561514453166e-2
2019/03/11,30.366711559079224,30.31388439575521,-5.282716332401449e-2
2019/03/12,30.386305684774623,30.36013261415488,-2.6173070619741168e-2
2019/03/13,30.319621108078255,30.325920126731432,6.2990186531770576e-3
2019/03/14,29.13187805482062,29.122568728352093,-9.309326468528667e-3
2019/03/15,27.38650100101544,27.426918885479207,4.0417884463767706e-2
2019/03/18,28.21757985692715,28.400549521182683,0.18296966425553407
2019/03/19,28.903476293118125,29.02207191286558,0.11859561974745603
2019/03/20,29.03768800089617,29.16127624220652,0.12358824131034751
2019/03/21,29.788222911294348,29.88309064538455,9.486773409020088e-2
2019/03/22,29.31068757593408,29.387541752481983,7.685417654790427e-2
2019/03/25,27.456174574870186,27.3719207998863,-8.425377498388542e-2
2019/03/26,25.882332108607493,25.794774670942118,-8.75574376653745e-2
2019/03/27,24.924645985117884,24.927630996085,2.9850109671158975e-3
2019/03/28,23.592061261927032,23.576476976274748,-1.5584285652284535e-2
2019/03/29,24.617240073138642,24.750450242669274,0.13321016953063136
2019/04/01,26.575793104235345,26.823818721906196,0.24802561767085152
2019/04/02,28.977714559977798,29.07778834210802,0.10007378213022022
2019/04/03,28.432790083632085,28.574458758816096,0.14166867518401105
2019/04/04,30.159573697653435,30.28766931298267,0.12809561532923297
2019/04/08,32.23596980878991,32.34205900778939,0.10608919899947722
2019/04/09,30.404800173274023,30.491725186267825,8.69250129938024e-2
2019/04/10,30.603043132656975,30.667302797731956,6.42596650749816e-2
2019/04/11,30.516377090924053,30.52541884464004,9.041753715987255e-3
2019/04/12,27.94413572061991,27.926218468411427,-1.7917252208484058e-2
2019/04/15,28.031083634044318,28.001438034970995,-2.964559907332287e-2
2019/04/16,27.848989948085922,27.977991049617636,0.1290011015317134
2019/04/17,28.889822426112055,28.91726781004364,2.7445383931585354e-2
2019/04/18,28.749753771147407,28.750339082248992,5.853111015845514e-4
2019/04/19,28.331656202478744,28.39875586699867,6.7099664519926e-2
2019/04/22,29.673303214140123,29.60851761466564,-6.478559947448304e-2
2019/04/23,27.77711530817784,27.735530383517,-4.1584924660842404e-2
2019/04/24,27.224405882379948,27.191666513308064,-3.273936907188357e-2
2019/04/25,26.939223573394735,26.86963041104252,-6.95931623522128e-2
2019/04/26,26.160003438306255,26.064342382027387,-9.566105627886756e-2
2019/04/29,25.62206927839119,25.64278740402568,2.071812563448816e-2
2019/04/30,25.81047378294065,25.821068688067193,1.0594905126541931e-2
2019/05/06,29.54187095213614,29.527342751850465,-1.4528200285674586e-2
2019/05/07,26.49359994695638,26.48023063781079,-1.3369309145588204e-2
2019/05/08,27.437226824161304,27.417703366090336,-1.9523458070967337e-2
2019/05/09,29.17963675863454,29.137428311647817,-4.220844698672366e-2
2019/05/10,29.140183498774913,29.186792939542272,4.6609440767358734e-2
2019/05/13,27.93545879770229,27.921329562227697,-1.412923547459144e-2
2019/05/14,26.997421709697978,26.99325380422284,-4.167905475139122e-3
2019/05/15,25.276151530748752,25.34399890097298,6.78473702242286e-2
2019/05/16,24.07224133252268,24.113972505627437,4.17311731047576e-2
2019/05/17,23.87152052949034,23.91315576973766,4.163524024732013e-2
2019/05/20,23.587717342386448,23.570016464548793,-1.7700877837654616e-2
2019/05/21,22.626109033744886,22.657249181932627,3.11401481877418e-2
2019/05/22,21.876406978988292,21.93403391125531,5.762693226701643e-2
2019/05/23,22.568939485114758,22.59978758844582,3.084810333106347e-2
2019/05/24,22.77953844977888,22.822663112529483,4.312466275060345e-2
2019/05/27,23.477696321458314,23.5078891347917,3.019281333338597e-2
2019/05/28,22.34240430448362,22.42956017582102,8.715587133740144e-2
2019/05/29,21.69735562342684,21.78616890497354,8.881328154669887e-2
2019/05/30,21.577991201479506,21.646699121193986,6.870791971448043e-2
2019/05/31,22.27255916308891,22.318145926302414,4.558676321350319e-2
2019/06/03,22.648221059837898,22.708908969067142,6.06879092292445e-2
2019/06/04,23.24744971561679,23.28031585925582,3.286614363902984e-2
2019/06/05,22.88595697167915,22.917208361342336,3.12513896631863e-2
2019/06/06,22.91584739142333,22.94320053101688,2.735313959355068e-2
2019/06/10,21.69758023033667,21.770156247241427,7.257601690475823e-2
2019/06/11,20.730980716845384,20.819407794385782,8.842707754039836e-2
2019/06/12,21.173330271133842,21.233994620063953,6.0664348930110634e-2
2019/06/13,20.63057536474059,20.701834638099534,7.125927335894389e-2
2019/06/14,20.609869403272253,20.67101871388701,6.114931061475559e-2
2019/06/17,20.64940358243088,20.712251387774515,6.284780534363321e-2
2019/06/18,19.93987907486758,20.002126473527273,6.2247398659692976e-2
2019/06/19,18.870215030729675,18.972962839393066,0.10274780866339128
2019/06/20,22.581990584105025,22.712807086785507,0.1308165026804815
2019/06/21,25.116328054429125,25.10247346955265,-1.3854584876476395e-2
2019/06/24,26.206323078991684,26.19628145427048,-1.0041624721203846e-2
2019/06/25,26.340456424351,26.297930295476608,-4.2526128874392555e-2
2019/06/26,26.289011220799384,26.2585651016419,-3.0446119157485185e-2
2019/06/27,26.5081402221906,26.478798649062913,-2.9341573127688036e-2
2019/06/28,27.51718731522254,27.475088357946525,-4.2098957276014204e-2
2019/07/01,25.195796427486925,25.22646681146289,3.067038397596278e-2
2019/07/02,24.675190193072233,24.675568301319046,3.7810824681372424e-4
2019/07/03,23.688776578031817,23.663960599390638,-2.4815978641179015e-2
2019/07/04,23.22314938355861,23.189027618058912,-3.412176549969814e-2
2019/07/05,23.953614628431797,23.922299207830413,-3.131542060138415e-2
2019/07/08,23.102370000118462,23.033629373703114,-6.874062641534806e-2
2019/07/09,22.087985177989943,22.002465207088154,-8.551997090178887e-2
2019/07/10,22.122839175651546,22.0390370521557,-8.380212349584681e-2
2019/07/11,22.45032419617886,22.371198549373403,-7.912564680545842e-2
2019/07/12,22.361492253133402,22.288713657235515,-7.277859589788704e-2
2019/07/15,22.517823977114958,22.437927332289682,-7.989664482527559e-2
2019/07/16,22.78937838062214,22.705282717689105,-8.409566293303428e-2
2019/07/17,22.31555895776916,22.22776062120265,-8.779833656651093e-2
2019/07/18,22.159841295121225,22.059855418062384,-9.998587705884177e-2
2019/07/19,23.13753735935666,23.032169879186,-0.10536748017065989
2019/07/22,21.92002029537279,21.837425246799555,-8.259504857323563e-2
2019/07/23,20.756553700354452,20.667460642023737,-8.909305833071457e-2
2019/07/24,19.253044577752192,19.113820133684754,-0.1392244440674375
2019/07/25,18.28886420829849,18.220436842322847,-6.842736597564425e-2
2019/07/26,18.647421777419023,18.58096649646203,-6.645528095699405e-2
2019/07/29,19.601360457595046,19.558305249286676,-4.3055208308370396e-2
2019/07/30,19.78063848739905,19.767001131243987,-1.3637356155062008e-2
2019/07/31,20.19577872149618,20.166176687672344,-2.9602033823834972e-2
2019/08/01,18.127861998119403,18.124256514575656,-3.6054835437475674e-3
2019/08/02,18.69280075632056,18.67714577413922,-1.565498218133854e-2
2019/08/05,20.59835439834456,20.57145418075542,-2.690021758914085e-2
2019/08/06,22.214320101600585,22.215205141195216,8.850395946318201e-4
2019/08/07,21.420785868927574,21.45684328176871,3.605741284113506e-2
2019/08/08,20.92850948236843,20.97766082975538,4.9151347386949595e-2
2019/08/09,20.316643351611688,20.37400382489315,5.736047328146299e-2
2019/08/12,20.73451871926787,20.796284579207096,6.176585993922501e-2
2019/08/13,20.644124860262057,20.714820326920886,7.069546665882953e-2
2019/08/14,19.9668731440798,20.0281289981431,6.125585406330103e-2
2019/08/15,20.599669838900574,20.642496966718262,4.282712781768794e-2
2019/08/16,20.521038732825645,20.571056881003592,5.001814817794781e-2
2019/08/19,21.153858593362614,21.20994029864684,5.6081705284224626e-2
2019/08/20,20.99978420348836,21.068703408934073,6.891920544571306e-2
2019/08/21,20.132174999506784,20.227393402518086,9.521840301130169e-2
2019/08/22,19.936535873520807,20.027788548923052,9.125267540224513e-2
2019/08/23,20.234508126141534,20.369774351138123,0.13526622499658814
2019/08/26,21.465662102546506,21.59284766048715,0.127185557940642
2019/08/27,20.400469323707267,20.524158116304463,0.12368879259719634
2019/08/28,20.141507831703347,20.229479059788854,8.797122808550739e-2
2019/08/29,19.22405514164909,19.313046932345827,8.899179069673835e-2
2019/08/30,19.32497770396366,19.392190125312784,6.721242134912231e-2
2019/09/02,18.588542865789936,18.6436298254554,5.508695966546284e-2
2019/09/03,18.586668296503486,18.625217199148384,3.8548902644897964e-2
2019/09/04,18.05556496902001,18.097762138769653,4.2197169749641716e-2
2019/09/05,18.88563196998217,18.93713671810609,5.150474812391792e-2
2019/09/06,19.46588670551763,19.502186028146575,3.629932262894542e-2
2019/09/09,20.48864024818404,20.501243912385544,1.2603664201503051e-2
2019/09/10,20.033932874966254,20.046225866721574,1.229299175532006e-2
2019/09/11,19.944735824117764,19.94121612186067,-3.5197022570940817e-3
2019/09/12,19.273516432206314,19.297485676366595,2.3969244160280567e-2
2019/09/16,18.95802549374952,18.95906044825278,1.0349545032610763e-3
2019/09/17,18.387893337491185,18.384704782079623,-3.188555411561822e-3
2019/09/18,18.068329504190974,18.066846361412043,-1.4831427789303575e-3
2019/09/19,17.918254069894825,17.901163638475044,-1.7090431419781282e-2
2019/09/20,17.27354012968473,17.256096961150796,-1.7443168533933573e-2
2019/09/23,17.16092641651421,17.142821072915222,-1.810534359898952e-2
2019/09/24,16.759564503394277,16.754259385528613,-5.305117865663789e-3
2019/09/25,17.08286354219976,17.070135011374738,-1.2728530825022233e-2
2019/09/26,17.098351178842243,17.079170641383236,-1.9180537459007496e-2
2019/09/27,17.544392061359368,17.51869457657198,-2.5697484787386315e-2
2019/09/30,17.749017721444744,17.695208085757276,-5.3809635687468216e-2
2019/10/08,16.37320398945919,16.346105521987212,-2.7098467471976306e-2
2019/10/09,15.618939124850787,15.596226663050805,-2.2712461799981654e-2
2019/10/10,15.806956791399557,15.783357526356578,-2.35992650429786e-2
2019/10/11,16.134285933473354,16.121941401546376,-1.2344531926977709e-2
2019/10/14,15.095221896251726,15.118509098719862,2.3287202468136314e-2
2019/10/15,14.606007015643469,14.630360949912763,2.435393426929444e-2
2019/10/16,14.496565639145507,14.513711231289145,1.714559214363831e-2
2019/10/17,14.854431462401493,14.884941515983488,3.0510053581995322e-2
2019/10/18,15.285071807804487,15.265283956366652,-1.9787851437834902e-2
2019/10/21,14.731285060043616,14.719387379839821,-1.1897680203794891e-2
2019/10/22,14.484530255211617,14.473018523311259,-1.1511731900357702e-2
2019/10/23,14.313268248609617,14.28889595269664,-2.4372295912977293e-2
2019/10/24,14.024963682302563,14.005870049057545,-1.9093633245017116e-2
2019/10/25,13.749253690025895,13.729878477447924,-1.9375212577971368e-2
2019/10/28,14.072787754895321,14.06290724927836,-9.880505616960633e-3
2019/10/29,14.30725342561973,14.302309095347429,-4.944330272302011e-3
2019/10/30,14.58221730621193,14.566014495185991,-1.6202811025939567e-2
2019/10/31,14.763105442862399,14.758946399131071,-4.159043731327472e-3
2019/11/01,14.024450351333687,14.059046573773184,3.459622243949667e-2
2019/11/04,14.083438285810567,14.1526040341676,6.916574835703315e-2
2019/11/05,14.318992816417284,14.424782363316218,0.10578954689893472
2019/11/06,14.12231562941573,14.21501672875069,9.270109933495974e-2
2019/11/07,14.344615296859478,14.439238289470419,9.462299261094032e-2
2019/11/08,14.626857338230284,14.68566488784076,5.880754961047607e-2
2019/11/11,15.53935456896943,15.555993499641307,1.6638930671877716e-2
2019/11/12,15.033750884824501,15.048604308444688,1.485342362018649e-2
2019/11/13,15.276359085670208,15.28735623554221,1.099714987200251e-2
2019/11/14,15.56298100017244,15.575046334192152,1.2065334019711216e-2
2019/11/15,15.534976460286945,15.551568611375153,1.6592151088207885e-2
2019/11/18,14.694341195396172,14.744526447286551,5.018525189037959e-2
2019/11/19,13.890294891572246,13.949844419212084,5.954952763983812e-2
2019/11/20,13.913328144483486,13.942071200581191,2.8743056097704667e-2
2019/11/21,14.088421345401992,14.111306580142733,2.288523474074111e-2
2019/11/22,14.629035797087084,14.632687161570255,3.651364483170383e-3
2019/11/25,14.605599293225454,14.66154544907588,5.594615585042639e-2
2019/11/26,14.63591753909401,14.683119485601448,4.720194650743892e-2
2019/11/27,14.298247068383962,14.333963883520068,3.5716815136106916e-2
2019/11/28,13.646203258617899,13.660687204426067,1.448394580816803e-2
2019/11/29,14.169341271961672,14.166158423283004,-3.1828486786675825e-3
2019/12/02,13.620176740711834,13.609895376810243,-1.0281363901590623e-2
2019/12/03,13.382151924585193,13.378737016804163,-3.414907781030152e-3
2019/12/04,13.412031896097885,13.399315903233925,-1.2715992863959968e-2
2019/12/05,12.780353932129776,12.772509119611659,-7.844812518117195e-3
2019/12/06,12.219598455943313,12.21833654358677,-1.2619123565436041e-3
2019/12/09,12.405418436712154,12.397984419630209,-7.434017081944688e-3
2019/12/10,12.268978526522597,12.27150406207582,2.5255355532234347e-3
2019/12/11,12.508639339512992,12.504970364073195,-3.668975439797606e-3
2019/12/12,12.17129602703597,12.172858195388539,1.56216835256906e-3
2019/12/13,14.160924253122767,14.156664736244517,-4.2595168782497694e-3
2019/12/16,13.486436835452404,13.475157251024994,-1.1279584427409617e-2
2019/12/17,14.242945522058651,14.247377592521682,4.432070463030513e-3
2019/12/18,14.600908519661226,14.606762518922874,5.853999261647758e-3
2019/12/19,15.193191248726798,15.181716883164057,-1.147436556274073e-2
2019/12/20,14.876692268510045,14.866600663827764,-1.009160468228032e-2
2019/12/23,13.988749372014384,13.976242068844913,-1.2507303169471129e-2
2019/12/24,13.651709098833651,13.636483208021541,-1.5225890812109455e-2
2019/12/25,13.312942271044944,13.291071284778209,-2.187098626673567e-2
2019/12/26,13.471262888696604,13.447368028448217,-2.3894860248386607e-2
2019/12/27,13.79195256698752,13.77546830178565,-1.648426520186952e-2
2019/12/30,14.784868480643402,14.785169796630862,3.0131598746052646e-4
2019/12/31,15.292717234754571,15.271836239836123,-2.088099491844808e-2
2020/01/02,15.719617628965043,15.696540163596925,-2.3077465368118055e-2
2020/01/03,15.22107058477057,15.212170752935588,-8.899831834982663e-3
2020/01/06,15.881462707349478,15.846432941660666,-3.5029765688811665e-2
2020/01/07,16.091146397046025,16.07203770512005,-1.9108691925975307e-2
2020/01/08,16.29629977386368,16.246231958788417,-5.00678150752627e-2
2020/01/09,15.561334672933047,15.538468029474299,-2.2866643458748115e-2
2020/01/10,15.123906459158876,15.11297736270463,-1.0929096454246334e-2
2020/01/13,15.272985708801794,15.240821774345784,-3.216393445601007e-2
2020/01/14,14.40227348201082,14.435552894980214,3.327941296939407e-2
2020/01/15,14.514614846755268,14.510507529328798,-4.107317426470303e-3
2020/01/16,13.842169602193074,13.832487150047246,-9.68245214582808e-3
2020/01/17,13.379088962318,13.37978022840246,6.912660844591301e-4
2020/01/20,13.906217631214842,13.926308850636607,2.009121942176506e-2
2020/01/21,16.002710586235462,15.959797961353352,-4.2912624882109895e-2
2020/01/22,14.444169165393914,14.388562573022995,-5.560659237091947e-2
2020/01/23,16.63066827971865,16.523030210898824,-0.10763806881982418
2020/02/03,21.768156528124862,21.094033682292363,-0.6741228458324997
2020/02/04,23.4753868135627,23.408690893057276,-6.669592050542406e-2
2020/02/05,20.826570069470634,20.82291185357495,-3.65821589568327e-3
2020/02/06,20.97087319716974,20.96714606917342,-3.7271279963206894e-3
2020/02/07,22.29430347688719,22.31167724661239,1.7373769725200106e-2
2020/02/10,21.899731198493704,21.884772442779298,-1.4958755714406635e-2
2020/02/11,20.128774984100563,20.1266830515656,-2.0919325349630924e-3
2020/02/12,19.300001336858074,19.319509554078344,1.9508217220270296e-2
2020/02/13,19.766502571871985,19.79427969660469,2.777712473270455e-2
2020/02/14,18.854370224519773,18.899437066566577,4.506684204680411e-2
2020/02/17,18.97535223908843,19.031471433806235,5.611919471780524e-2
2020/02/18,19.152527075849328,19.186592992961568,3.4065917112240385e-2
2020/02/19,19.467680888783818,19.517609009076395,4.9928120292577205e-2
2020/02/20,19.666375390603875,19.730134227025793,6.375883642191837e-2
2020/02/21,20.842106415633538,20.857585680670322,1.547926503678454e-2
2020/02/24,22.84540644509012,22.846189824689905,7.833795997846948e-4
2020/02/25,23.290399530017723,23.33482696687783,4.442743686010786e-2
2020/02/26,23.9158140846038,24.001925052716732,8.61109681129335e-2
2020/02/27,20.50421242000673,20.52936594867335,2.5153528666621128e-2
2020/02/28,23.726860722259968,23.73399171466967,7.130992409702941e-3
2020/03/02,21.197696393608734,21.266681915632812,6.89855220240787e-2
2020/03/03,20.823468639706824,20.876413604239364,5.2944964532539274e-2
2020/03/04,20.850387041584305,20.930464124971884,8.00770833875788e-2
2020/03/05,21.569707558385314,21.64784619811654,7.813863973122537e-2
2020/03/06,22.90851478067154,22.952084261593274,4.356948092173596e-2
2020/03/09,28.055039884292228,28.05153084191099,-3.509042381239169e-3
2020/03/10,27.553773111035166,27.57330947032267,1.9536359287503302e-2
2020/03/11,27.42812395155153,27.401779501276373,-2.6344450275157527e-2
2020/03/12,29.84770153933136,29.77152694350155,-7.617459582981212e-2
2020/03/13,34.895246560636686,34.679870877653514,-0.2153756829831721
2020/03/16,34.66205276516057,33.936286052244476,-0.7257667129160907
2020/03/17,37.8948665416111,37.36674036145299,-0.528126180158111
2020/03/18,31.21169342432138,30.62524166535443,-0.5864517589669482
2020/03/19,34.6981562474872,34.15563685075401,-0.5425193967331907
2020/03/20,32.86033009216091,32.675286980740324,-0.18504311142058327
2020/03/23,36.001115490601734,35.63380156405051,-0.3673139265512262
2020/03/24,34.542816652517864,34.40439779666224,-0.13841885585562608
2020/03/25,33.64105011738813,33.59657781108164,-4.447230630649557e-2
2020/03/26,32.537356589799984,32.52104332699011,-1.6313262809873663e-2
2020/03/27,32.666269727290896,32.7002473489134,3.397762162250473e-2
2020/03/30,31.593234261474457,31.62886561480771,3.563135333325462e-2
2020/03/31,29.360880150754117,29.347175726721876,-1.3704424032241036e-2
2020/04/01,27.630295259113645,27.633505596012377,3.21033689873218e-3
2020/04/02,26.455634695055668,26.517730186109993,6.2095491054325436e-2
2020/04/03,27.35624027958785,27.42031356467051,6.407328508266019e-2
